,precip,temp_max,temp_min,target_tmax,month_max,temp_range,month_day_max,monthly_avg,day_of_year_avg
2004-05-17 00:00:00,0.0,66.0,54.0,67.0,71.63333333333334,1.2222222222222223,1.0853535353535355,66.46327683615819,65.65517241379311
2004-05-18 00:00:00,0.0,67.0,54.0,67.0,71.9,1.2407407407407407,1.073134328358209,66.46388261851015,66.3103448275862
2004-05-19 00:00:00,0.0,67.0,53.0,64.0,71.96666666666667,1.2641509433962264,1.074129353233831,66.46448703494927,66.55172413793103
2004-05-20 00:00:00,0.0,64.0,54.0,62.0,71.93333333333334,1.1851851851851851,1.1239583333333334,66.46171171171171,66.24137931034483
2004-05-21 00:00:00,0.0,62.0,55.0,65.0,71.83333333333333,1.1272727272727272,1.1586021505376343,66.45669291338582,66.55172413793103
2004-05-22 00:00:00,0.0,65.0,55.0,65.0,71.36666666666666,1.1818181818181819,1.097948717948718,66.45505617977528,66.37931034482759
2004-05-23 00:00:00,0.0,65.0,54.0,66.0,70.93333333333334,1.2037037037037037,1.0912820512820514,66.45342312008978,66.27586206896552
2004-05-24 00:00:00,0.0,66.0,55.0,68.0,70.4,1.2,1.0666666666666667,66.45291479820628,65.89655172413794
2004-05-25 00:00:00,0.0,68.0,55.0,69.0,69.8,1.2363636363636363,1.026470588235294,66.45464725643897,66.55172413793103
2004-05-26 00:00:00,0.0,69.0,56.0,67.0,69.16666666666667,1.2321428571428572,1.002415458937198,66.45749440715883,66.96551724137932
2004-05-27 00:00:00,0.0,67.0,58.0,68.0,68.46666666666667,1.1551724137931034,1.0218905472636817,66.45810055865921,69.03448275862068
2004-05-28 00:00:00,0.05,68.0,54.0,70.0,68.36666666666666,1.2592592592592593,1.005392156862745,66.45982142857143,69.13793103448276
2004-05-29 00:00:00,0.0,70.0,48.0,74.0,68.06666666666666,1.4583333333333333,0.9723809523809523,66.46376811594203,69.6896551724138
2004-05-30 00:00:00,0.0,74.0,52.0,72.0,68.26666666666667,1.4230769230769231,0.9225225225225225,66.47216035634744,68.27586206896552
2004-05-31 00:00:00,0.0,72.0,52.0,71.0,68.16666666666667,1.3846153846153846,0.9467592592592593,66.47830923248054,67.34482758620689
2004-06-01 00:00:00,0.0,71.0,50.0,69.0,67.7,1.42,0.9535211267605634,69.40903686087991,68.86206896551724
2004-06-02 00:00:00,0.0,69.0,51.0,65.0,67.6,1.3529411764705883,0.9797101449275362,69.40855106888361,67.6896551724138
2004-06-03 00:00:00,0.0,65.0,54.0,64.0,67.53333333333333,1.2037037037037037,1.038974358974359,69.40332147093713,67.27586206896552
2004-06-04 00:00:00,0.0,64.0,53.0,71.0,67.46666666666667,1.2075471698113207,1.0541666666666667,69.39691943127963,68.37931034482759
2004-06-05 00:00:00,0.0,71.0,55.0,74.0,67.6,1.290909090909091,0.952112676056338,69.39881656804734,69.41379310344827
2004-06-06 00:00:00,0.0,74.0,50.0,70.0,67.73333333333333,1.48,0.9153153153153153,69.40425531914893,68.0
2004-06-07 00:00:00,0.0,70.0,55.0,67.0,67.76666666666667,1.2727272727272727,0.9680952380952381,69.40495867768595,68.58620689655173
2004-06-08 00:00:00,0.0,67.0,51.0,66.0,67.66666666666667,1.3137254901960784,1.009950248756219,69.40212264150944,68.17241379310344
2004-06-09 00:00:00,0.0,66.0,53.0,65.0,67.63333333333334,1.2452830188679245,1.0247474747474747,69.39811542991755,68.06896551724138
2004-06-10 00:00:00,0.0,65.0,54.0,66.0,67.6,1.2037037037037037,1.0399999999999998,69.39294117647059,67.27586206896552
2004-06-11 00:00:00,0.0,66.0,51.0,71.0,67.5,1.2941176470588236,1.0227272727272727,69.38895417156287,66.93103448275862
2004-06-12 00:00:00,0.0,71.0,50.0,74.0,67.63333333333334,1.42,0.9525821596244133,69.39084507042253,68.55172413793103
2004-06-13 00:00:00,0.0,74.0,51.0,76.0,67.86666666666666,1.4509803921568627,0.9171171171171171,69.39624853458382,71.55172413793103
2004-06-14 00:00:00,0.0,76.0,53.0,84.0,68.2,1.4339622641509433,0.8973684210526316,69.403981264637,71.58620689655173
2004-06-15 00:00:00,0.0,84.0,54.0,74.0,68.76666666666667,1.5555555555555556,0.8186507936507936,69.42105263157895,72.37931034482759
2004-06-16 00:00:00,0.0,74.0,54.0,71.0,69.03333333333333,1.3703703703703705,0.9328828828828829,69.42640186915888,69.55172413793103
2004-06-17 00:00:00,0.0,71.0,60.0,70.0,69.16666666666667,1.1833333333333333,0.9741784037558686,69.42823803967327,70.55172413793103
2004-06-18 00:00:00,0.0,70.0,59.0,66.0,69.26666666666667,1.1864406779661016,0.9895238095238095,69.42890442890443,69.44827586206897
2004-06-19 00:00:00,0.0,66.0,57.0,64.0,69.33333333333333,1.1578947368421053,1.0505050505050504,69.42491268917345,69.41379310344827
2004-06-20 00:00:00,0.0,64.0,54.0,66.0,69.4,1.1851851851851851,1.084375,69.4186046511628,70.24137931034483
2004-06-21 00:00:00,0.0,66.0,54.0,66.0,69.43333333333334,1.2222222222222223,1.052020202020202,69.41463414634147,68.79310344827586
2004-06-22 00:00:00,0.0,66.0,55.0,67.0,69.46666666666667,1.2,1.0525252525252526,69.4106728538283,68.75862068965517
2004-06-23 00:00:00,0.0,67.0,57.0,68.0,69.5,1.1754385964912282,1.037313432835821,69.40787949015063,69.37931034482759
2004-06-24 00:00:00,0.0,68.0,57.0,75.0,69.5,1.1929824561403508,1.0220588235294117,69.40625,71.62068965517241
2004-06-25 00:00:00,0.0,75.0,56.0,74.0,69.7,1.3392857142857142,0.9293333333333333,69.41271676300578,71.24137931034483
2004-06-26 00:00:00,0.0,74.0,55.0,74.0,69.93333333333334,1.3454545454545455,0.945045045045045,69.41801385681293,71.34482758620689
2004-06-27 00:00:00,0.0,74.0,55.0,73.0,70.13333333333334,1.3454545454545455,0.9477477477477478,69.4232987312572,71.51724137931035
2004-06-28 00:00:00,0.0,73.0,53.0,73.0,70.23333333333333,1.3773584905660377,0.9621004566210046,69.4274193548387,70.10344827586206
2004-06-29 00:00:00,0.0,73.0,59.0,71.0,70.2,1.2372881355932204,0.9616438356164384,69.43153049482163,70.13793103448276
2004-06-30 00:00:00,0.0,71.0,58.0,66.0,70.16666666666667,1.2241379310344827,0.9882629107981221,69.43333333333334,71.83333333333333
2004-07-01 00:00:00,0.0,66.0,57.0,72.0,70.0,1.1578947368421053,1.0606060606060606,70.48444444444445,70.4
2004-07-02 00:00:00,0.0,72.0,57.0,71.0,70.1,1.263157894736842,0.973611111111111,70.48612652608213,70.5
2004-07-03 00:00:00,0.0,71.0,57.0,73.0,70.3,1.2456140350877194,0.9901408450704225,70.48669623059867,70.0
2004-07-04 00:00:00,0.0,73.0,58.0,69.0,70.6,1.2586206896551724,0.9671232876712328,70.48947951273533,68.3
2004-07-05 00:00:00,0.0,69.0,57.0,67.0,70.53333333333333,1.2105263157894737,1.0222222222222221,70.48783185840708,68.13333333333334
2004-07-06 00:00:00,0.0,67.0,57.0,72.0,70.3,1.1754385964912282,1.0492537313432835,70.48397790055249,67.83333333333333
